SubTime,NumProcs,ExeTime,InterArrivalTime,,,,,
5259264,64,20,23,,,,,
5259264,64,20,0,,,,,
5259283,64,20,19,,,,,
5259283,64,21,0,,,,,
5259283,64,21,0,,,,,
5259303,32,23,20,,,,,
5259303,128,24,0,,,,,
5259303,64,43,0,,,,,
5259325,64,20,22,,,,,
5259325,64,21,0,,,,,
5259326,32,41,1,,,,,
5259345,64,20,19,,,,,
5259345,64,21,0,,,,,
5259345,64,21,0,,,,,
5259364,32,30,19,,,,,
5259364,64,31,0,,,,,
5259364,128,31,0,,,,,
5259394,64,39,30,,,,,
5259394,64,39,0,,,,,
5259394,64,39,0,,,,,
5259413,32,41,19,,,,,
5259413,128,42,0,,,,,
5259431,64,23,18,,,,,
5259432,32,21,1,,,,,
5259432,64,21,0,,,,,
5259432,64,22,0,,,,,
5259452,64,21,20,,,,,
5259452,64,21,0,,,,,
5259491,64,23,39,,,,,
5259491,64,24,0,,,,,
5259491,64,24,0,,,,,
5259491,128,25,0,,,,,
5259492,32,21,1,,,,,
5259492,32,22,0,,,,,
5259513,64,21,21,,,,,
5259513,64,22,0,,,,,
5259513,64,22,0,,,,,
5259534,32,39,21,,,,,
5259534,128,40,0,,,,,
5259554,32,40,20,,,,,
5259554,64,40,0,,,,,
5259554,64,41,0,,,,,
5259554,64,41,0,,,,,
5259573,64,20,19,,,,,
5259573,64,20,0,,,,,
5259573,64,21,0,,,,,
5259592,128,24,19,,,,,
5259592,32,42,0,,,,,
5259615,64,38,23,,,,,
5259615,64,38,0,,,,,
5259615,64,38,0,,,,,
5259634,64,44,19,,,,,
5259634,64,45,0,,,,,
5259634,64,45,0,,,,,
5259652,32,25,18,,,,,
5259652,128,26,0,,,,,
5259675,64,24,23,,,,,
5259675,64,24,0,,,,,
5259675,64,25,0,,,,,
5259677,32,21,2,,,,,
5259718,128,20,41,,,,,
5259719,64,40,1,,,,,
5259719,64,41,0,,,,,
5259719,64,41,0,,,,,
5259720,32,38,1,,,,,
5259720,32,39,0,,,,,
5259738,64,20,18,,,,,
5259757,64,23,19,,,,,
5259758,64,21,1,,,,,
5259778,128,45,20,,,,,
5259779,32,43,1,,,,,
5259779,64,43,0,,,,,
5259799,64,23,20,,,,,
5259800,32,21,1,,,,,
5259800,64,21,0,,,,,
5259820,64,21,20,,,,,
5259820,64,22,0,,,,,
5259820,64,22,0,,,,,
5259841,32,40,21,,,,,
5259841,128,40,0,,,,,
5259861,64,39,20,,,,,
5259861,64,40,0,,,,,
5259862,32,37,1,,,,,
5259862,64,38,0,,,,,
5259880,64,40,18,,,,,
5259880,64,41,0,,,,,
5259880,64,41,0,,,,,
5259899,32,43,19,,,,,
5259899,128,43,0,,,,,
5259919,64,22,20,,,,,
5259919,64,22,0,,,,,
5259920,32,20,1,,,,,
5259920,64,20,0,,,,,
5259939,64,22,19,,,,,
5259940,64,21,1,,,,,
5259940,64,21,0,,,,,
5259960,32,42,20,,,,,
5259960,128,42,0,,,,,
5259979,64,22,19,,,,,
5259979,64,22,0,,,,,
5259980,32,20,1,,,,,
5259980,64,20,0,,,,,
5259999,64,22,19,,,,,
5259999,64,22,0,,,,,
5260000,64,20,1,,,,,
5260020,32,43,20,,,,,
5260020,128,43,0,,,,,
5260039,64,23,19,,,,,
5260039,64,23,0,,,,,
5260039,64,24,0,,,,,
5260040,32,21,1,,,,,
5260061,64,21,21,,,,,
5260061,64,22,0,,,,,
5260061,64,22,0,,,,,
5260082,32,41,21,,,,,
5260082,128,42,0,,,,,
5260101,32,21,19,,,,,
5260101,64,21,0,,,,,
5260101,64,22,0,,,,,
5260101,64,22,0,,,,,
5260121,64,22,20,,,,,
5260121,64,23,0,,,,,
5260121,64,23,0,,,,,
5260143,32,24,22,,,,,
5260143,128,25,0,,,,,
5260143,64,44,0,,,,,
5260165,64,22,22,,,,,
5260166,64,20,1,,,,,
5260167,32,43,1,,,,,
5260186,64,22,19,,,,,
5260186,64,23,0,,,,,
5260186,64,23,0,,,,,
5260206,32,30,20,,,,,
5260206,64,31,0,,,,,
5260206,64,31,0,,,,,
5260206,64,32,0,,,,,
5260206,128,32,0,,,,,
5260236,64,21,30,,,,,
5260236,64,21,0,,,,,
5260236,64,22,0,,,,,
5260256,128,46,20,,,,,
5260257,32,44,1,,,,,
5260276,64,24,19,,,,,
5260276,64,24,0,,,,,
5260276,64,25,0,,,,,
5260277,32,22,1,,,,,
5260299,64,22,22,,,,,
5260299,64,23,0,,,,,
5260299,64,23,0,,,,,
5260321,32,38,22,,,,,
5260321,128,39,0,,,,,
5260340,32,40,19,,,,,
5260340,64,41,0,,,,,
5260340,64,41,0,,,,,
5260340,64,41,0,,,,,
5260359,64,20,19,,,,,
5260359,64,20,0,,,,,
5260359,64,21,0,,,,,
5260378,128,46,19,,,,,
5260379,32,45,1,,,,,
5260400,32,21,21,,,,,
5260400,64,22,0,,,,,
5260400,64,23,0,,,,,
5260400,64,23,0,,,,,
5260421,64,21,21,,,,,
5260421,64,22,0,,,,,
5260421,64,22,0,,,,,
5260442,32,43,21,,,,,
5260442,128,44,0,,,,,
5260461,32,22,19,,,,,
5260461,64,23,0,,,,,
5260461,64,23,0,,,,,
5260461,64,24,0,,,,,
5260483,64,21,22,,,,,
5260483,64,22,0,,,,,
5260483,64,22,0,,,,,
5260504,32,38,21,,,,,
5260504,64,38,0,,,,,
5260504,128,39,0,,,,,
5260523,32,39,19,,,,,
5260523,64,39,0,,,,,
5260523,64,40,0,,,,,
5260541,64,20,18,,,,,
5260541,64,20,0,,,,,
5260542,64,40,1,,,,,
5260581,64,21,39,,,,,
5260581,64,21,0,,,,,
5260581,128,21,0,,,,,
5260582,32,42,1,,,,,
5260582,32,42,0,,,,,
5260582,64,43,0,,,,,
5260601,64,21,19,,,,,
5260601,64,22,0,,,,,
5260601,64,22,0,,,,,
5260622,32,43,21,,,,,
5260622,128,43,0,,,,,
5260642,64,22,20,,,,,
5260643,32,20,1,,,,,
5260643,64,20,0,,,,,
5260643,64,21,0,,,,,
5260662,64,22,19,,,,,
5260662,64,22,0,,,,,
5260663,64,20,1,,,,,
5260683,32,38,20,,,,,
5260683,128,38,0,,,,,
5260702,32,39,19,,,,,
5260702,64,40,0,,,,,
5260702,64,40,0,,,,,
5260702,64,41,0,,,,,
5260720,64,20,18,,,,,
5260720,64,20,0,,,,,
5260720,64,21,0,,,,,
5260740,32,44,20,,,,,
5260760,128,24,20,,,,,
5260762,64,21,2,,,,,
5260762,64,21,0,,,,,
5260762,64,22,0,,,,,
5260763,32,41,1,,,,,
5260782,64,21,19,,,,,
5260782,64,22,0,,,,,
5260782,64,22,0,,,,,
5260802,128,23,20,,,,,
5260803,32,41,1,,,,,
5260803,64,41,0,,,,,
5260824,64,40,21,,,,,
5260824,64,41,0,,,,,
5260843,64,20,19,,,,,
5260843,64,20,0,,,,,
5260843,64,21,0,,,,,
5260862,32,39,19,,,,,
5260862,64,39,0,,,,,
5260862,128,40,0,,,,,
5260882,64,39,20,,,,,
5260882,64,40,0,,,,,
5260883,32,38,1,,,,,
5260900,64,20,17,,,,,
5260900,64,20,0,,,,,
5260900,64,21,0,,,,,
5260919,128,43,19,,,,,
5260920,32,42,1,,,,,
5260941,64,20,21,,,,,
5260942,32,38,1,,,,,
5260942,64,39,0,,,,,
5260942,64,39,0,,,,,
5260961,64,39,19,,,,,
5260961,64,39,0,,,,,
5260961,64,40,0,,,,,
5260980,32,42,19,,,,,
5260980,128,43,0,,,,,
5260999,64,22,19,,,,,
5260999,64,23,0,,,,,
5261000,32,20,1,,,,,
5261000,64,21,0,,,,,
5261020,64,21,20,,,,,
5261020,64,21,0,,,,,
5261020,64,22,0,,,,,
5261040,64,39,20,,,,,
5261040,128,39,0,,,,,
5261041,32,37,1,,,,,
5261059,64,42,18,,,,,
5261060,32,40,1,,,,,
5261060,64,41,0,,,,,
5261078,64,21,18,,,,,
5261078,64,21,0,,,,,
5261078,64,22,0,,,,,
5261098,128,50,20,,,,,
5261099,32,28,1,,,,,
5261099,64,48,0,,,,,
5261125,64,21,26,,,,,
5261125,64,22,0,,,,,
5261126,32,20,1,,,,,
5261145,64,21,19,,,,,
5261145,64,22,0,,,,,
5261145,64,22,0,,,,,
5261165,128,20,20,,,,,
5261165,64,39,0,,,,,
5261166,32,37,1,,,,,
5261166,32,37,0,,,,,
5261166,64,38,0,,,,,
5261185,64,39,19,,,,,
5261203,64,20,18,,,,,
5261203,64,21,0,,,,,
5261223,128,24,20,,,,,
5261223,32,49,0,,,,,
5261223,64,49,0,,,,,
5261246,32,24,23,,,,,
5261246,64,25,0,,,,,
5261246,64,25,0,,,,,
5261269,64,21,23,,,,,
5261270,64,20,1,,,,,
5261290,32,37,20,,,,,
5261290,128,37,0,,,,,
5261308,64,38,18,,,,,
5261308,64,38,0,,,,,
5261308,64,39,0,,,,,
5261309,32,36,1,,,,,
5261326,64,40,17,,,,,
5261326,64,40,0,,,,,
5261327,64,38,1,,,,,
5261345,32,42,18,,,,,
5261345,128,43,0,,,,,
5261364,64,23,19,,,,,
5261364,64,23,0,,,,,
5261365,32,21,1,,,,,
5261365,64,21,0,,,,,
5261385,64,22,20,,,,,
5261385,64,22,0,,,,,
5261385,64,23,0,,,,,
5261406,128,40,21,,,,,
5261407,32,38,1,,,,,
5261426,64,39,19,,,,,
5261426,64,39,0,,,,,
5261427,32,37,1,,,,,
5261427,64,37,0,,,,,
5261445,64,39,18,,,,,
5261445,64,39,0,,,,,
5261445,64,40,0,,,,,
5261463,128,43,18,,,,,
5261464,32,42,1,,,,,
5261483,32,21,19,,,,,
5261483,64,21,0,,,,,
5261483,64,22,0,,,,,
5261483,64,22,0,,,,,
5261503,64,21,20,,,,,
5261503,64,22,0,,,,,
5261503,64,22,0,,,,,
5261524,32,31,21,,,,,
5261524,64,31,0,,,,,
5261524,128,32,0,,,,,
5261554,64,26,30,,,,,
5261554,64,26,0,,,,,
5261555,64,24,1,,,,,
5261562,64,41,7,,,,,
5261601,128,27,39,,,,,
5261602,32,24,1,,,,,
5261602,64,25,0,,,,,
5261602,64,25,0,,,,,
5261602,32,45,0,,,,,
5261602,64,45,0,,,,,
5261625,64,21,23,,,,,
5261625,64,22,0,,,,,
5261665,64,38,40,,,,,
5261665,64,39,0,,,,,
5261665,128,39,0,,,,,
5261666,32,36,1,,,,,
5261666,32,36,0,,,,,
5261666,64,37,0,,,,,
5261684,64,40,18,,,,,
5261684,64,41,0,,,,,
5261684,64,41,0,,,,,
5261723,64,25,39,,,,,
5261723,64,25,0,,,,,
5261723,64,25,0,,,,,
5261723,128,26,0,,,,,
5261724,32,23,1,,,,,
5261724,32,23,0,,,,,
5261746,64,21,22,,,,,
5261746,64,21,0,,,,,
5261746,64,22,0,,,,,
5261767,32,40,21,,,,,
5261786,128,21,19,,,,,
5261787,64,20,1,,,,,
5261787,32,38,0,,,,,
5261787,64,39,0,,,,,
5261787,64,39,0,,,,,
5261806,64,41,19,,,,,
5261806,64,42,0,,,,,
5261806,64,42,0,,,,,
5261845,128,27,39,,,,,
5261846,64,25,1,,,,,
5261846,64,26,0,,,,,
5261847,32,23,1,,,,,
5261847,32,23,0,,,,,
5261847,64,24,0,,,,,
5261869,64,39,22,,,,,
5261869,64,39,0,,,,,
5261869,64,40,0,,,,,
5261907,64,39,38,,,,,
5261907,64,40,0,,,,,
5261907,64,40,0,,,,,
5261907,128,41,0,,,,,
5261908,32,37,1,,,,,
5261908,32,38,0,,,,,
5261918,64,26,10,,,,,
5261918,64,27,0,,,,,
5261944,32,40,26,,,,,
5261944,128,41,0,,,,,
5261965,64,39,21,,,,,
5261965,64,39,0,,,,,
5261966,32,37,1,,,,,
5261966,64,37,0,,,,,
5261984,64,42,18,,,,,
5261984,64,42,0,,,,,
5261984,64,43,0,,,,,
5262003,32,44,19,,,,,
5262003,128,44,0,,,,,
5262025,32,20,22,,,,,
5262025,64,21,0,,,,,
5262025,64,21,0,,,,,
5262025,64,22,0,,,,,
5262045,64,21,20,,,,,
5262045,64,21,0,,,,,
5262045,64,22,0,,,,,
5262066,32,38,21,,,,,
5262066,128,39,0,,,,,
5262085,64,42,19,,,,,
5262085,64,42,0,,,,,
5262085,64,43,0,,,,,
5262086,32,40,1,,,,,
5262104,64,21,18,,,,,
5262104,64,21,0,,,,,
5262104,64,22,0,,,,,
5262124,128,26,20,,,,,
5262125,32,24,1,,,,,
5262148,64,20,23,,,,,
5262148,64,21,0,,,,,
5262148,64,40,0,,,,,
5262149,32,38,1,,,,,
5262168,64,39,19,,,,,
5262168,64,39,0,,,,,
5262187,32,44,19,,,,,
5262187,64,44,0,,,,,
5262187,128,45,0,,,,,
5262206,32,23,19,,,,,
5262206,64,24,0,,,,,
5262206,64,24,0,,,,,
5262229,64,23,23,,,,,
5262229,64,23,0,,,,,
5262229,64,24,0,,,,,
5262251,32,29,22,,,,,
5262251,128,29,0,,,,,
5262279,64,21,28,,,,,
5262279,64,21,0,,,,,
5262280,64,19,1,,,,,
5262287,64,4560,7,,,,,
5262291,64,31,4,,,,,
5262291,64,31,0,,,,,
5262292,64,29,1,,,,,
5262321,32,45,29,,,,,
5262321,128,46,0,,,,,
5262324,256,30918,3,,,,,
5262330,64,36,6,,,,,
5262347,32,38,17,,,,,
5262347,64,38,0,,,,,
5262347,64,39,0,,,,,
5262366,64,19,19,,,,,
5262366,64,39,0,,,,,
5262404,32,22,38,,,,,
5262404,128,23,0,,,,,
5262404,64,41,0,,,,,
5262404,64,41,0,,,,,
5262426,64,40,22,,,,,
5262444,64,21,18,,,,,
5262444,64,21,0,,,,,
5262444,64,21,0,,,,,
5262464,32,38,20,,,,,
5262464,128,39,0,,,,,
5262483,64,39,19,,,,,
5262484,32,37,1,,,,,
5262484,64,37,0,,,,,
5262484,64,38,0,,,,,
5262502,64,39,18,,,,,
5262502,64,40,0,,,,,
5262502,64,40,0,,,,,
5262520,128,47,18,,,,,
5262521,32,46,1,,,,,
5262541,32,24,20,,,,,
5262541,64,25,0,,,,,
5262541,64,25,0,,,,,
5262541,64,44,0,,,,,
5262563,64,22,22,,,,,
5262563,64,22,0,,,,,
5262604,128,32,41,,,,,
5262606,32,27,2,,,,,
5262606,32,28,0,,,,,
5262606,64,28,0,,,,,
5262606,64,29,0,,,,,
5262606,64,29,0,,,,,
5262631,64,24,25,,,,,
5262631,64,25,0,,,,,
5262631,64,25,0,,,,,
5262655,32,43,24,,,,,
5262655,128,44,0,,,,,
5262676,64,21,21,,,,,
5262676,64,22,0,,,,,
5262676,64,42,0,,,,,
5262677,32,20,1,,,,,
5262696,64,21,19,,,,,
5262697,64,20,1,,,,,
5262735,128,40,38,,,,,
5262736,32,38,1,,,,,
5262736,64,38,0,,,,,
5262736,64,39,0,,,,,
5262754,32,19,18,,,,,
5262773,64,20,19,,,,,
5262773,64,21,0,,,,,
5262773,64,21,0,,,,,
5262793,32,41,20,,,,,
5262793,128,42,0,,,,,
5262813,32,20,20,,,,,
5262813,64,20,0,,,,,
5262813,64,21,0,,,,,
5262813,64,40,0,,,,,
5262833,64,19,20,,,,,
5262833,64,39,0,,,,,
5262871,32,23,38,,,,,
5262871,64,24,0,,,,,
5262871,64,24,0,,,,,
5262871,128,24,0,,,,,
5262871,64,46,0,,,,,
5262894,32,23,23,,,,,
5262894,64,23,0,,,,,
5262916,64,38,22,,,,,
5262916,64,38,0,,,,,
5262935,32,40,19,,,,,
5262935,128,41,0,,,,,
5262953,64,21,18,,,,,
5262953,64,22,0,,,,,
5262953,64,22,0,,,,,
5262954,32,20,1,,,,,
5262973,64,22,19,,,,,
5262973,64,22,0,,,,,
5262973,64,23,0,,,,,
5262994,32,41,21,,,,,
5262994,128,41,0,,,,,
5263013,64,20,19,,,,,
5263013,64,21,0,,,,,
5263013,64,21,0,,,,,
5263014,32,41,1,,,,,
5263033,64,20,19,,,,,
5263033,64,21,0,,,,,
5263033,64,21,0,,,,,
5263053,32,41,20,,,,,
5263053,128,41,0,,,,,
5263074,32,38,21,,,,,
5263074,64,39,0,,,,,
5263074,64,39,0,,,,,
5263074,64,40,0,,,,,
5263093,64,39,19,,,,,
5263093,64,39,0,,,,,
5263093,64,40,0,,,,,
5263112,32,43,19,,,,,
5263112,128,43,0,,,,,
5263131,64,22,19,,,,,
5263131,64,23,0,,,,,
5263131,64,23,0,,,,,
5263132,32,21,1,,,,,
5263152,64,21,20,,,,,
5263152,64,21,0,,,,,
5263152,64,22,0,,,,,
5263191,128,30,39,,,,,
5263192,32,26,1,,,,,
5263192,32,27,0,,,,,
5263192,64,27,0,,,,,
5263192,64,28,0,,,,,
5263192,64,28,0,,,,,
5263218,64,21,26,,,,,
5263218,64,22,0,,,,,
5263218,64,22,0,,,,,
5263239,32,55,21,,,,,
5263239,128,55,0,,,,,
5263272,64,21,33,,,,,
5263272,64,21,0,,,,,
5263273,64,41,1,,,,,
5263274,32,40,1,,,,,
5263292,64,20,18,,,,,
5263292,64,21,0,,,,,
5263292,64,21,0,,,,,
5263312,32,23,20,,,,,
5263312,64,23,0,,,,,
5263312,128,45,0,,,,,
5263334,64,22,22,,,,,
5263334,64,23,0,,,,,
5263335,32,21,1,,,,,
5263355,64,23,20,,,,,
5263355,64,23,0,,,,,
5263356,64,21,1,,,,,
5263376,128,30,20,,,,,
5263377,32,28,1,,,,,
5263377,64,29,0,,,,,
5263377,64,48,0,,,,,
5263377,64,49,0,,,,,
5263405,32,20,28,,,,,
5263405,64,39,0,,,,,
5263424,64,40,19,,,,,
5263443,128,21,19,,,,,
5263443,32,41,0,,,,,
5263463,64,20,20,,,,,
5263463,64,21,0,,,,,
5263464,64,38,1,,,,,
5263483,64,44,19,,,,,
5263483,64,44,0,,,,,
5263483,64,45,0,,,,,
5263502,128,24,19,,,,,
5263502,32,46,0,,,,,
5263502,64,46,0,,,,,
5263526,64,21,24,,,,,
5263526,64,21,0,,,,,
5263546,64,21,20,,,,,
5263546,64,22,0,,,,,
5263546,64,22,0,,,,,
5263567,32,24,21,,,,,
5263567,128,25,0,,,,,
5263567,64,44,0,,,,,
5263588,64,22,21,,,,,
5263588,64,23,0,,,,,
5263591,32,38,3,,,,,
5263610,64,38,19,,,,,
5263610,64,39,0,,,,,
5263610,64,39,0,,,,,
5263629,32,40,19,,,,,
5263629,64,41,0,,,,,
5263629,128,41,0,,,,,
5263648,32,20,19,,,,,
5263648,64,20,0,,,,,
5263648,64,21,0,,,,,
5263667,64,23,19,,,,,
5263667,64,23,0,,,,,
5263667,64,24,0,,,,,
5263689,128,22,22,,,,,
5263690,32,39,1,,,,,
5263710,32,37,20,,,,,
5263710,64,38,0,,,,,
5263710,64,38,0,,,,,
5263710,64,39,0,,,,,
5263729,64,39,19,,,,,
5263729,64,39,0,,,,,
5263729,64,40,0,,,,,
5263747,32,45,18,,,,,
5263747,128,46,0,,,,,
5263767,32,23,20,,,,,
5263767,64,24,0,,,,,
5263767,64,24,0,,,,,
5263767,64,25,0,,,,,
5263790,64,21,23,,,,,
5263790,64,21,0,,,,,
5263790,64,22,0,,,,,
5263810,128,39,20,,,,,
5263811,32,37,1,,,,,
5263830,32,41,19,,,,,
5263830,64,42,0,,,,,
5263830,64,42,0,,,,,
5263830,64,43,0,,,,,
5263848,64,22,18,,,,,
5263848,64,22,0,,,,,
5263848,64,23,0,,,,,
5263869,32,26,21,,,,,
5263869,128,27,0,,,,,
5263893,64,21,24,,,,,
5263893,64,22,0,,,,,
5263893,64,22,0,,,,,
5263895,32,39,2,,,,,
5263914,64,19,19,,,,,
5263914,64,44,0,,,,,
5263914,64,44,0,,,,,
5263933,32,24,19,,,,,
5263933,64,24,0,,,,,
5263933,128,25,0,,,,,
5263955,64,22,22,,,,,
5263956,32,21,1,,,,,
5263976,64,23,20,,,,,
5263977,64,21,1,,,,,
5263977,64,22,0,,,,,
5263996,128,24,19,,,,,
5263997,64,22,1,,,,,
5263997,64,23,0,,,,,
5263997,64,41,0,,,,,
5263998,32,20,1,,,,,
5263998,32,21,0,,,,,
5264018,64,20,20,,,,,
5264056,128,22,38,,,,,
5264057,32,20,1,,,,,
5264057,64,40,0,,,,,
5264057,64,40,0,,,,,
5264077,64,38,20,,,,,
5264096,64,40,19,,,,,
5264096,64,40,0,,,,,
5264096,64,41,0,,,,,
5264115,128,20,19,,,,,
5264115,32,45,0,,,,,
5264115,64,46,0,,,,,
5264135,32,24,20,,,,,
5264135,64,24,0,,,,,
5264135,64,25,0,,,,,
5264158,64,25,23,,,,,
5264158,64,25,0,,,,,
5264158,64,26,0,,,,,
5264182,64,44,24,,,,,
5264182,128,45,0,,,,,
5264183,32,43,1,,,,,
5264202,32,22,19,,,,,
5264202,64,23,0,,,,,
5264202,64,23,0,,,,,
5264224,64,38,22,,,,,
5264224,64,39,0,,,,,
5264224,64,39,0,,,,,
5264262,32,24,38,,,,,
5264262,128,25,0,,,,,
5264262,64,46,0,,,,,
5264284,64,23,22,,,,,
5264284,64,23,0,,,,,
5264286,32,21,2,,,,,
5264306,64,21,20,,,,,
5264306,64,21,0,,,,,
5264326,32,22,20,,,,,
5264326,128,23,0,,,,,
5264326,64,42,0,,,,,
5264326,64,42,0,,,,,
5264346,64,21,20,,,,,
5264348,32,39,2,,,,,
5264367,64,44,19,,,,,
5264367,64,44,0,,,,,
5264367,64,44,0,,,,,
5264386,128,24,19,,,,,
5264386,32,47,0,,,,,
5264386,64,48,0,,,,,
5264409,64,24,23,,,,,
5264410,32,22,1,,,,,
5264410,64,22,0,,,,,
5264431,64,22,21,,,,,
5264431,64,22,0,,,,,
5264432,64,20,1,,,,,
5264452,32,24,20,,,,,
5264452,128,25,0,,,,,
5264452,64,45,0,,,,,
5264476,64,20,24,,,,,
5264476,64,21,0,,,,,
5264496,64,41,20,,,,,
5264496,64,41,0,,,,,
5264496,64,42,0,,,,,
5264515,32,21,19,,,,,
5264515,64,22,0,,,,,
5264515,128,42,0,,,,,
5264536,64,20,21,,,,,
5264556,64,37,20,,,,,
5264556,64,37,0,,,,,
5264556,64,38,0,,,,,
5264574,64,41,18,,,,,
5264574,128,42,0,,,,,
5264575,32,40,1,,,,,
5264592,32,22,17,,,,,
5264592,64,22,0,,,,,
5264592,64,23,0,,,,,
5264613,64,21,21,,,,,
5264613,64,21,0,,,,,
5264613,64,22,0,,,,,
5264633,128,42,20,,,,,
5264634,32,41,1,,,,,
5264653,32,20,19,,,,,
5264653,64,20,0,,,,,
5264653,64,21,0,,,,,
5264653,64,21,0,,,,,
5264672,64,22,19,,,,,
5264672,64,22,0,,,,,
5264672,64,22,0,,,,,
5264693,32,37,21,,,,,
5264693,64,38,0,,,,,
5264693,128,132,0,,,,,
5264712,32,37,19,,,,,
5264712,64,37,0,,,,,
5264712,64,112,0,,,,,
5264730,64,37,18,,,,,
5264730,64,37,0,,,,,
5264842,32,36,112,,,,,
5264842,128,36,0,,,,,
5264859,64,38,17,,,,,
5264859,64,38,0,,,,,
5264860,32,36,1,,,,,
5264860,64,37,0,,,,,
5264877,64,41,17,,,,,
5264877,64,41,0,,,,,
5264896,32,43,19,,,,,
5264896,128,44,0,,,,,
5264917,32,20,21,,,,,
5264917,64,21,0,,,,,
5264917,64,21,0,,,,,
5264917,64,22,0,,,,,
5264937,64,20,20,,,,,
5264937,64,21,0,,,,,
5264937,64,21,0,,,,,
5264957,32,43,20,,,,,
5264957,128,44,0,,,,,
5264976,64,24,19,,,,,
5264977,32,21,1,,,,,
5264977,64,22,0,,,,,
5264977,64,22,0,,,,,
5264998,64,21,21,,,,,
5264998,64,22,0,,,,,
5264998,64,22,0,,,,,
5265019,32,40,21,,,,,
5265019,128,41,0,,,,,
5265038,64,20,19,,,,,
5265038,64,20,0,,,,,
5265038,64,21,0,,,,,
5265039,32,40,1,,,,,
5265057,64,21,18,,,,,
5265057,64,21,0,,,,,
5265057,64,22,0,,,,,
5265077,32,42,20,,,,,
5265077,128,43,0,,,,,
5265097,32,21,20,,,,,
5265097,64,21,0,,,,,
5265097,64,22,0,,,,,
5265097,64,22,0,,,,,
5265117,64,21,20,,,,,
5265117,64,22,0,,,,,
5265117,64,22,0,,,,,
5265138,128,20,21,,,,,
5265138,32,39,0,,,,,
5265138,64,39,0,,,,,
5265158,64,38,20,,,,,
5265158,64,38,0,,,,,
5265176,64,40,18,,,,,
5265176,64,40,0,,,,,
5265176,64,40,0,,,,,
5265195,32,43,19,,,,,
5265195,64,43,0,,,,,
5265195,128,44,0,,,,,
5265215,32,21,20,,,,,
5265215,64,22,0,,,,,
5265215,64,22,0,,,,,
5265236,64,21,21,,,,,
5265236,64,21,0,,,,,
5265236,64,22,0,,,,,
5265256,128,24,20,,,,,
5265256,64,44,0,,,,,
5265257,32,23,1,,,,,
5265279,64,20,22,,,,,
5265279,64,20,0,,,,,
5265298,64,20,19,,,,,
5265298,64,20,0,,,,,
5265298,64,21,0,,,,,
5265317,64,21,19,,,,,
5265317,128,22,0,,,,,
5265318,32,39,1,,,,,
5265338,64,37,20,,,,,
5265338,64,38,0,,,,,
5265338,64,38,0,,,,,
5265356,64,39,18,,,,,
5265357,64,37,1,,,,,
5265374,128,42,17,,,,,
5265375,32,40,1,,,,,
5265375,64,41,0,,,,,
5265394,32,20,19,,,,,
5265394,64,20,0,,,,,
5265394,64,21,0,,,,,
5265413,64,28,19,,,,,
5265413,64,28,0,,,,,
5265413,64,29,0,,,,,
5265440,64,25,27,,,,,
5265440,128,26,0,,,,,
5265440,64,38,0,,,,,
5265441,32,24,1,,,,,
5265464,64,21,23,,,,,
5265464,64,22,0,,,,,
5265475,128,2632,11,,,,,
5265478,64,28,3,,,,,
5265504,128,23,26,,,,,
5265505,32,20,1,,,,,
5265505,32,21,0,,,,,
5265505,64,21,0,,,,,
5265505,64,22,0,,,,,
5265505,64,42,0,,,,,
5265525,64,21,20,,,,,
5265525,64,22,0,,,,,
5265565,128,22,40,,,,,
5265566,64,20,1,,,,,
5265566,64,39,0,,,,,
5265567,64,19,1,,,,,
5265567,32,37,0,,,,,
5265567,32,38,0,,,,,
5265585,64,39,18,,,,,
5265585,64,40,0,,,,,
5265623,64,20,38,,,,,
5265623,64,20,0,,,,,
5265623,128,21,0,,,,,
5265623,64,40,0,,,,,
5265624,32,38,1,,,,,
5265624,32,38,0,,,,,
5265643,64,39,19,,,,,
5265643,64,39,0,,,,,
5265680,128,46,37,,,,,
5265681,32,25,1,,,,,
5265681,64,26,0,,,,,
5265681,64,26,0,,,,,
5265681,64,44,0,,,,,
5265682,32,24,1,,,,,
5265705,64,20,23,,,,,
5265706,64,40,1,,,,,
5265744,128,24,38,,,,,
5265745,32,22,1,,,,,
5265745,32,22,0,,,,,
5265745,64,22,0,,,,,
5265745,64,23,0,,,,,
5265745,64,42,0,,,,,
5265766,64,20,21,,,,,
5265766,64,20,0,,,,,
5265805,128,39,39,,,,,
5265806,32,36,1,,,,,
5265806,32,37,0,,,,,
5265806,64,37,0,,,,,
5265806,64,37,0,,,,,
5265806,64,38,0,,,,,
5265842,64,22,36,,,,,
5265842,64,23,0,,,,,
5265842,64,23,0,,,,,
5265864,32,29,22,,,,,
5265864,64,29,0,,,,,
5265864,128,30,0,,,,,
5265892,64,38,28,,,,,
5265892,64,38,0,,,,,
5265892,64,39,0,,,,,
5265929,64,28,37,,,,,
5265929,64,29,0,,,,,
5265929,128,29,0,,,,,
5265930,32,27,1,,,,,
5265956,64,20,26,,,,,
5265956,64,20,0,,,,,
5265956,64,21,0,,,,,
5265995,64,24,39,,,,,
5265995,128,25,0,,,,,
5265996,32,22,1,,,,,
5265996,32,22,0,,,,,
5265996,64,23,0,,,,,
5265996,64,42,0,,,,,
5266017,64,21,21,,,,,
5266018,64,19,1,,,,,
5266058,64,24,40,,,,,
5266058,128,24,0,,,,,
5266059,32,21,1,,,,,
5266059,32,22,0,,,,,
